Date,Time,PM2.5,PM2.5 AQI,,PM2.5 AQI
20-01-2023,10:00 PM,164.5,178,,175
20-01-2023,11:00 PM,132.5,177,,175
20/01/2023 24:00 AM,,124.8,177,,175
21-01-2023,1:00 AM,108.6,177,,174
21-01-2023,2:00 AM,114.6,176,,173
21-01-2023,3:00 AM,95.1,175,,173
21-01-2023,4:00 AM,84.4,175,,171
21-01-2023,5:00 AM,90.6,173,,171
21-01-2023,6:00 AM,98.2,173,,170
21-01-2023,7:00 AM,103.6,172,,170
21-01-2023,8:00 AM,139.1,172,,170
21-01-2023,9:00 AM,167.6,172,,171
21-01-2023,10:00 AM,174.4,173,,173
21-01-2023,11:00 AM,165.3,175,,175
21-01-2023,12:00 PM,141,177,,176
21-01-2023,1:00 PM,125.5,178,,176
21-01-2023,2:00 PM,103.9,178,,176
21-01-2023,3:00 PM,74.9,178,,177
21-01-2023,4:00 PM,59.8,179,,177
21-01-2023,5:00 PM,57.4,179,,177
21-01-2023,6:00 PM,63.3,179,,176
21-01-2023,7:00 PM,70.5,178,,176
21-01-2023,8:00 PM,119.1,178,,176
21-01-2023,9:00 PM,177.3,178,,177
21-01-2023,10:00 PM,219.7,179,,179
21-01-2023,11:00 PM,229.6,181,,180
21/01/2023 24:00 AM,,237.9,182,,182
22-01-2023,1:00 AM,234.8,184,,185
22-01-2023,2:00 AM,218.6,187,,188
22-01-2023,3:00 AM,211.3,190,,190
22-01-2023,4:00 AM,189.4,192,,193
22-01-2023,5:00 AM,180.4,195,,196
22-01-2023,6:00 AM,158.4,198,,198
22-01-2023,7:00 AM,151.2,200,,201
22-01-2023,8:00 AM,169.5,203,,202
22-01-2023,9:00 AM,216.2,204,,204
22-01-2023,10:00 AM,238.6,206,,206
22-01-2023,11:00 AM,150.4,208,,208
22-01-2023,12:00 PM,115.7,210,,208
22-01-2023,1:00 PM,96.8,210,,207
22-01-2023,2:00 PM,79.1,209,,206
22-01-2023,3:00 PM,66.7,208,,205
22-01-2023,4:00 PM,64.5,207,,204
22-01-2023,5:00 PM,85.5,206,,204
22-01-2023,6:00 PM,99.4,206,,206
22-01-2023,7:00 PM,121.4,208,,207
22-01-2023,8:00 PM,181.7,209,,209
22-01-2023,9:00 PM,275.9,211,,212
22-01-2023,10:00 PM,374.9,214,,216
22-01-2023,11:00 PM,332,218,,222
22/01/2023 24:00 AM,,291,224,,226
23-01-2023,1:00 AM,265.8,228,,229
23-01-2023,2:00 AM,278.5,231,,230
23-01-2023,3:00 AM,311.5,232,,232
23-01-2023,4:00 AM,334.8,234,,237
23-01-2023,5:00 AM,390.1,239,,243
23-01-2023,6:00 AM,455.7,245,,251
23-01-2023,7:00 AM,337,253,,263
23-01-2023,8:00 AM,285.6,265,,271
23-01-2023,9:00 AM,280.9,273,,276
23-01-2023,10:00 AM,294.6,278,,279
23-01-2023,11:00 AM,318.7,281,,281
23-01-2023,12:00 PM,223,283,,288
23-01-2023,1:00 PM,143.2,290,,292
23-01-2023,2:00 PM,106.6,294,,294
23-01-2023,3:00 PM,88.3,296,,295
23-01-2023,4:00 PM,91.5,297,,296
23-01-2023,5:00 PM,84.8,298,,297
23-01-2023,6:00 PM,82.3,299,,297
23-01-2023,7:00 PM,89.5,299,,297
23-01-2023,8:00 PM,140,299,,295
23-01-2023,9:00 PM,220.3,297,,294
23-01-2023,10:00 PM,266.4,296,,291
23-01-2023,11:00 PM,313,293,,287
23/01/2023 24:00 AM,,354.3,289,,286
24-01-2023,1:00 AM,395.7,288,,289
24-01-2023,2:00 AM,378.5,291,,294
24-01-2023,3:00 AM,353.2,296,,298
24-01-2023,4:00 AM,277.1,300,,500
24-01-2023,5:00 AM,263.9,502,,297
24-01-2023,6:00 AM,248.6,299,,292
24-01-2023,7:00 AM,229.4,294,,284
24-01-2023,8:00 AM,212.8,286,,279
24-01-2023,9:00 AM,255.5,281,,276
24-01-2023,10:00 AM,196.3,278,,275
24-01-2023,11:00 AM,188.4,277,,271
24-01-2023,12:00 PM,190.2,273,,266
24-01-2023,1:00 PM,144.1,268,,264
24-01-2023,2:00 PM,181.3,266,,264
24-01-2023,3:00 PM,144.1,266,,268
24-01-2023,4:00 PM,116.5,270,,270
24-01-2023,5:00 PM,85.3,272,,271
24-01-2023,6:00 PM,89.8,273,,271
24-01-2023,7:00 PM,103.8,273,,271
24-01-2023,8:00 PM,169.7,273,,272
24-01-2023,9:00 PM,234.7,274,,273
24-01-2023,10:00 PM,293.1,275,,274
24-01-2023,11:00 PM,268.7,276,,275
24/01/2023 24:00 AM,,263.9,277,,273
25-01-2023,1:00 AM,249.8,275,,269
25-01-2023,2:00 AM,250.1,271,,263
25-01-2023,3:00 AM,285.6,265,,258
25-01-2023,4:00 AM,227.8,260,,255
25-01-2023,5:00 AM,213.2,257,,253
25-01-2023,6:00 AM,216.7,255,,251
25-01-2023,7:00 AM,227,253,,250
25-01-2023,8:00 AM,240.5,252,,250
25-01-2023,9:00 AM,258.8,252,,251
25-01-2023,10:00 AM,241.6,253,,251
25-01-2023,11:00 AM,207.7,253,,253
25-01-2023,12:00 PM,162,255,,253
25-01-2023,1:00 PM,121.9,255,,252
25-01-2023,2:00 PM,81.8,254,,251
25-01-2023,3:00 PM,66.4,253,,247
25-01-2023,4:00 PM,58.3,249,,244
25-01-2023,5:00 PM,50.8,246,,242
25-01-2023,6:00 PM,62.9,244,,240
25-01-2023,7:00 PM,91,242,,239
25-01-2023,8:00 PM,146.1,241,,239
25-01-2023,9:00 PM,197.6,241,,238
25-01-2023,10:00 PM,221,240,,236
25-01-2023,11:00 PM,255.6,238,,233
25/01/2023 24:00 AM,,210.1,235,,233
26-01-2023,1:00 AM,185.4,235,,230
26-01-2023,2:00 AM,175.8,232,,228
26-01-2023,3:00 AM,160.1,230,,225
26-01-2023,4:00 AM,148.6,227,,219
26-01-2023,5:00 AM,143.9,221,,216
26-01-2023,6:00 AM,143.6,218,,213
26-01-2023,7:00 AM,152.4,215,,210
26-01-2023,8:00 AM,173.5,212,,207
26-01-2023,9:00 AM,212.9,209,,204
26-01-2023,10:00 AM,135.7,206,,203
26-01-2023,11:00 AM,118.6,205,,198
26-01-2023,12:00 PM,113.9,200,,196
26-01-2023,1:00 PM,112,198,,195
26-01-2023,2:00 PM,99,197,,194
26-01-2023,3:00 PM,86.1,196,,195
26-01-2023,4:00 PM,87.2,197,,195
26-01-2023,5:00 PM,89.4,197,,196
26-01-2023,6:00 PM,82.9,198,,197
26-01-2023,7:00 PM,104.5,199,,197
26-01-2023,8:00 PM,239.7,199,,198
26-01-2023,9:00 PM,247,200,,202
26-01-2023,10:00 PM,229.8,204,,204
26-01-2023,11:00 PM,182.7,206,,204
26/01/2023 24:00 AM,,236.6,206,,201
27-01-2023,1:00 AM,157.3,203,,202
27-01-2023,2:00 AM,162.2,204,,201
27-01-2023,3:00 AM,177.4,203,,200
27-01-2023,4:00 AM,170.4,202,,201
27-01-2023,5:00 AM,175.1,203,,202
27-01-2023,6:00 AM,165.2,204,,203
27-01-2023,7:00 AM,178.4,205,,204
27-01-2023,8:00 AM,156.4,206,,205
27-01-2023,9:00 AM,139.6,207,,205
27-01-2023,10:00 AM,184.7,207,,202
27-01-2023,11:00 AM,193.1,204,,204
27-01-2023,12:00 PM,178.3,206,,207
27-01-2023,1:00 PM,131.8,209,,209
27-01-2023,2:00 PM,126.8,211,,210
27-01-2023,3:00 PM,98.8,212,,211
27-01-2023,4:00 PM,95.7,213,,212
27-01-2023,5:00 PM,90.7,214,,212
27-01-2023,6:00 PM,74.3,214,,212
27-01-2023,7:00 PM,80.3,214,,212
27-01-2023,8:00 PM,114.8,214,,211
27-01-2023,9:00 PM,174.6,213,,206
27-01-2023,10:00 PM,185,208,,203
27-01-2023,11:00 PM,223.7,205,,201
27/01/2023 24:00 AM,,221.1,203,,203
28-01-2023,1:00 AM,233.9,205,,202
28-01-2023,2:00 AM,221.4,204,,205
28-01-2023,3:00 AM,236.8,207,,208
28-01-2023,4:00 AM,205.8,210,,210
28-01-2023,5:00 AM,163.4,212,,211
28-01-2023,6:00 AM,141.9,213,,211
28-01-2023,7:00 AM,129,213,,210
28-01-2023,8:00 AM,143.1,212,,208
28-01-2023,9:00 AM,158.5,210,,207
28-01-2023,10:00 AM,175.3,209,,208
28-01-2023,11:00 AM,140.5,210,,208
28-01-2023,12:00 PM,144.8,210,,206
28-01-2023,1:00 PM,116.8,208,,204
28-01-2023,2:00 PM,115.2,206,,204
28-01-2023,3:00 PM,128.6,206,,203
28-01-2023,4:00 PM,108.7,205,,204
28-01-2023,5:00 PM,95.2,206,,205
28-01-2023,6:00 PM,122.8,207,,205
28-01-2023,7:00 PM,119.1,207,,207
28-01-2023,8:00 PM,269.2,209,,209
28-01-2023,9:00 PM,278.3,211,,215
28-01-2023,10:00 PM,205.7,217,,219
28-01-2023,11:00 PM,216.8,221,,220
28/01/2023 24:00 AM,,243.5,222,,220
29-01-2023,1:00 AM,288.2,222,,221
29-01-2023,2:00 AM,306.1,223,,223
29-01-2023,3:00 AM,337.7,225,,227
29-01-2023,4:00 AM,256.6,229,,231
29-01-2023,5:00 AM,257.3,233,,233
29-01-2023,6:00 AM,329.5,235,,237
29-01-2023,7:00 AM,229.5,239,,244
29-01-2023,8:00 AM,350.6,246,,249
29-01-2023,9:00 AM,326.7,251,,257
29-01-2023,10:00 AM,253.8,259,,264
29-01-2023,11:00 AM,202.3,266,,267
29-01-2023,12:00 PM,227.7,269,,270
29-01-2023,1:00 PM,172.9,272,,273
29-01-2023,2:00 PM,181.4,275,,276
29-01-2023,3:00 PM,145.3,278,,278
29-01-2023,4:00 PM,110.4,280,,279
29-01-2023,5:00 PM,102.7,281,,279
29-01-2023,6:00 PM,112.3,281,,279
29-01-2023,7:00 PM,132.5,281,,279
29-01-2023,8:00 PM,205.3,281,,280
29-01-2023,9:00 PM,420.4,282,,277
29-01-2023,10:00 PM,332.1,279,,283
29-01-2023,11:00 PM,392.8,285,,288
29/01/2023 24:00 AM,,358.9,290,,295
30-01-2023,1:00 AM,292.2,297,,500
30-01-2023,2:00 AM,244.7,502,,500
30-01-2023,3:00 AM,257.9,502,,298
30-01-2023,4:00 AM,307.1,300,,294
30-01-2023,5:00 AM,293.7,296,,296
30-01-2023,6:00 AM,274.9,298,,298
30-01-2023,7:00 AM,232.2,300,,296
30-01-2023,8:00 AM,199.4,298,,296
30-01-2023,9:00 AM,220.3,298,,290
30-01-2023,10:00 AM,244.6,292,,285
30-01-2023,11:00 AM,200,287,,285
30-01-2023,12:00 PM,187.6,287,,285
30-01-2023,1:00 PM,183.4,287,,283
30-01-2023,2:00 PM,187,285,,284
30-01-2023,3:00 PM,181.7,286,,284
30-01-2023,4:00 PM,277.2,286,,285
30-01-2023,5:00 PM,240,287,,292
30-01-2023,6:00 PM,214.4,294,,298
30-01-2023,7:00 PM,207.8,300,,500
30-01-2023,8:00 PM,221.1,502,,500
30-01-2023,9:00 PM,270.3,502,,500
30-01-2023,10:00 PM,384.6,502,,500
30-01-2023,11:00 PM,377.5,502,,500
30/01/2023 24:00 AM,,344.3,502,,500
31-01-2023,1:00 AM,322.7,502,,500
31-01-2023,2:00 AM,331.9,502,,500
31-01-2023,3:00 AM,346.3,502,,500
31-01-2023,4:00 AM,388,502,,500
31-01-2023,5:00 AM,361.8,502,,500
31-01-2023,6:00 AM,334.1,502,,500
31-01-2023,7:00 AM,338.8,502,,500
31-01-2023,8:00 AM,387,502,,500
31-01-2023,9:00 AM,379.4,502,,500
31-01-2023,10:00 AM,458.6,502,,500
31-01-2023,11:00 AM,569.6,502,,500
31-01-2023,12:00 PM,411.8,502,,500
31-01-2023,1:00 PM,330.6,502,,500
31-01-2023,2:00 PM,125.9,502,,500
31-01-2023,3:00 PM,204,502,,500
31-01-2023,4:00 PM,239.2,502,,500
31-01-2023,5:00 PM,200.8,502,,500
31-01-2023,6:00 PM,170.3,502,,500
31-01-2023,7:00 PM,152.9,502,,500
31-01-2023,8:00 PM,219.1,502,,500
31-01-2023,9:00 PM,265.4,502,,500
31-01-2023,10:00 PM,345.8,502,,500
31-01-2023,11:00 PM,372.5,502,,500
31/01/2023 24:00 AM,,417.2,502,,500
01-02-2023,1:00 AM,436.6,502,,500
01-02-2023,2:00 AM,483.8,502,,500
01-02-2023,3:00 AM,498.2,502,,500
01-02-2023,4:00 AM,554,502,,500
01-02-2023,5:00 AM,577.9,502,,500
01-02-2023,6:00 AM,543.3,502,,500
01-02-2023,7:00 AM,445.7,502,,500
01-02-2023,8:00 AM,453.2,502,,500
01-02-2023,9:00 AM,418.5,502,,500
01-02-2023,10:00 AM,265.6,502,,500
01-02-2023,11:00 AM,200.4,502,,500
01-02-2023,12:00 PM,257.9,502,,500
01-02-2023,1:00 PM,289,502,,500
01-02-2023,2:00 PM,215.8,502,,500
01-02-2023,3:00 PM,219.2,502,,500
01-02-2023,4:00 PM,132.8,502,,500
01-02-2023,5:00 PM,143.5,502,,500
01-02-2023,6:00 PM,150.5,502,,500
01-02-2023,7:00 PM,173,502,,500
01-02-2023,8:00 PM,229.7,502,,500
01-02-2023,9:00 PM,287.6,502,,500
01-02-2023,10:00 PM,300.4,502,,500
01-02-2023,11:00 PM,364.9,502,,500
01/02/2023 24:00 AM,,343.5,502,,500
02-02-2023,1:00 AM,407.2,502,,500
02-02-2023,2:00 AM,446.5,502,,500
02-02-2023,3:00 AM,450,502,,500
02-02-2023,4:00 AM,410.2,502,,500
02-02-2023,5:00 AM,385.7,502,,500
02-02-2023,6:00 AM,366.6,502,,500
02-02-2023,7:00 AM,337.1,502,,500
02-02-2023,8:00 AM,337.8,502,,500
02-02-2023,9:00 AM,322.8,502,,500
02-02-2023,10:00 AM,319.2,502,,500
02-02-2023,11:00 AM,303.4,502,,500
02-02-2023,12:00 PM,231.4,502,,500
02-02-2023,1:00 PM,221.6,502,,500
02-02-2023,2:00 PM,203.5,502,,500
02-02-2023,3:00 PM,195,502,,500
02-02-2023,4:00 PM,166.9,502,,500
02-02-2023,5:00 PM,137.8,502,,500
02-02-2023,6:00 PM,110,502,,500
02-02-2023,7:00 PM,116.4,502,,500
02-02-2023,8:00 PM,196,502,,500
02-02-2023,9:00 PM,165.3,502,,500
02-02-2023,10:00 PM,263.7,502,,500
02-02-2023,11:00 PM,321.8,502,,500
02/02/2023 24:00 AM,,294.5,502,,500
03-02-2023,1:00 AM,317.7,502,,500
03-02-2023,2:00 AM,350.4,502,,500
03-02-2023,3:00 AM,313.2,502,,500
03-02-2023,4:00 AM,262.4,502,,500
03-02-2023,5:00 AM,242.9,502,,500
03-02-2023,6:00 AM,252.8,502,,500
03-02-2023,7:00 AM,237.4,502,,298
03-02-2023,8:00 AM,228.9,300,,294
03-02-2023,9:00 AM,217.6,296,,289
03-02-2023,10:00 AM,248,291,,285
03-02-2023,11:00 AM,208.4,287,,282
03-02-2023,12:00 PM,183.5,284,,278
03-02-2023,1:00 PM,121.6,280,,276
03-02-2023,2:00 PM,78.1,278,,272
03-02-2023,3:00 PM,78.8,274,,267
03-02-2023,4:00 PM,67,269,,262
03-02-2023,5:00 PM,105.6,264,,258
03-02-2023,6:00 PM,97.5,260,,257
03-02-2023,7:00 PM,66.4,259,,256
03-02-2023,8:00 PM,73.8,258,,254
03-02-2023,9:00 PM,112.1,256,,249
03-02-2023,10:00 PM,139.7,251,,247
03-02-2023,11:00 PM,148.9,249,,242
03/02/2023 24:00 AM,,146.1,244,,235
04-02-2023,1:00 AM,137,237,,228
04-02-2023,2:00 AM,177.3,230,,221
04-02-2023,3:00 AM,195.2,223,,214
04-02-2023,4:00 AM,210.6,216,,209
04-02-2023,5:00 AM,208.1,211,,207
04-02-2023,6:00 AM,246.7,209,,205
04-02-2023,7:00 AM,231,207,,205
04-02-2023,8:00 AM,242.9,207,,205
04-02-2023,9:00 AM,229.4,207,,205
04-02-2023,10:00 AM,233.7,207,,206
04-02-2023,11:00 AM,218.8,208,,205
04-02-2023,12:00 PM,252.3,207,,206
04-02-2023,1:00 PM,372.9,208,,209
04-02-2023,2:00 PM,229.1,211,,219
04-02-2023,3:00 PM,211.9,221,,225
04-02-2023,4:00 PM,140.9,227,,231
04-02-2023,5:00 PM,60.5,233,,234
04-02-2023,6:00 PM,41.4,236,,232
04-02-2023,7:00 PM,46.2,234,,230
04-02-2023,8:00 PM,49.7,232,,229
04-02-2023,9:00 PM,59.2,231,,228
04-02-2023,10:00 PM,62.6,230,,226
04-02-2023,11:00 PM,69.6,228,,222
04/02/2023 24:00 AM,,64.2,224,,219
05-02-2023,1:00 AM,68.2,221,,216
05-02-2023,2:00 AM,83.2,218,,213
05-02-2023,3:00 AM,85.9,215,,209
05-02-2023,4:00 AM,86.3,211,,205
05-02-2023,5:00 AM,103.1,207,,199
05-02-2023,6:00 AM,105.1,201,,196
05-02-2023,7:00 AM,105.8,198,,193
05-02-2023,8:00 AM,90.9,195,,190
05-02-2023,9:00 AM,88.3,192,,186
05-02-2023,10:00 AM,67,188,,183
05-02-2023,11:00 AM,80.2,185,,179
05-02-2023,12:00 PM,82.1,181,,175
05-02-2023,1:00 PM,75,177,,171
05-02-2023,2:00 PM,71,173,,164
05-02-2023,3:00 PM,67,166,,160
05-02-2023,4:00 PM,70,162,,157
05-02-2023,5:00 PM,58,159,,155
05-02-2023,6:00 PM,58,157,,155
05-02-2023,7:00 PM,59,157,,155
05-02-2023,8:00 PM,58,157,,156
05-02-2023,9:00 PM,78,158,,156
05-02-2023,10:00 PM,83,158,,156
05-02-2023,11:00 PM,80,158,,157
05/02/2023 24:00 AM,,75,159,,157
06-02-2023,1:00 AM,69,159,,157
06-02-2023,2:00 AM,65,159,,157
06-02-2023,3:00 AM,54,159,,157
06-02-2023,4:00 AM,53,159,,156
06-02-2023,5:00 AM,62,158,,155
06-02-2023,6:00 AM,60,157,,154
06-02-2023,7:00 AM,61,156,,153
06-02-2023,8:00 AM,56,155,,152
06-02-2023,9:00 AM,69,154,,151
06-02-2023,10:00 AM,83,153,,151
06-02-2023,11:00 AM,74,153,,151
06-02-2023,12:00 PM,74,153,,151
06-02-2023,1:00 PM,56,153,,151
06-02-2023,2:00 PM,28,153,,151
06-02-2023,3:00 PM,23,153,,148
06-02-2023,4:00 PM,18,150,,144
06-02-2023,5:00 PM,27,146,,140
06-02-2023,6:00 PM,27,142,,137
06-02-2023,7:00 PM,42,139,,135
06-02-2023,8:00 PM,54,137,,133
06-02-2023,9:00 PM,77,135,,133
06-02-2023,10:00 PM,77,135,,133
06-02-2023,11:00 PM,58,135,,132
06/02/2023 24:00 AM,,52,134,,131
07-02-2023,1:00 AM,46,133,,129
07-02-2023,2:00 AM,51,131,,127
07-02-2023,3:00 AM,48,129,,126
07-02-2023,4:00 AM,48,128,,125
07-02-2023,5:00 AM,52,127,,125
07-02-2023,6:00 AM,47,127,,124
07-02-2023,7:00 AM,45,126,,123
07-02-2023,8:00 AM,64,125,,122
07-02-2023,9:00 AM,66,124,,122
07-02-2023,10:00 AM,77,124,,122
07-02-2023,11:00 AM,71,124,,121
07-02-2023,12:00 PM,46,123,,121
07-02-2023,1:00 PM,30,123,,119
07-02-2023,2:00 PM,31,121,,117
07-02-2023,3:00 PM,27,119,,117
07-02-2023,4:00 PM,25,119,,117
07-02-2023,5:00 PM,24,119,,118
07-02-2023,6:00 PM,39,120,,118
07-02-2023,7:00 PM,45,120,,119
07-02-2023,8:00 PM,71,121,,119
07-02-2023,9:00 PM,76,121,,120
07-02-2023,10:00 PM,80,122,,120
07-02-2023,11:00 PM,91,122,,120
07/02/2023 24:00 AM,,115,122,,123
08-02-2023,1:00 AM,104,125,,128
08-02-2023,2:00 AM,96,130,,133
08-02-2023,3:00 AM,116,135,,137
08-02-2023,4:00 AM,132,139,,142
08-02-2023,5:00 AM,98,144,,150
08-02-2023,6:00 AM,98,152,,151
08-02-2023,7:00 AM,106,153,,152
08-02-2023,8:00 AM,115,154,,154
08-02-2023,9:00 AM,130,156,,155
08-02-2023,10:00 AM,103,157,,157
08-02-2023,11:00 AM,92,159,,157
08-02-2023,12:00 PM,80,159,,158
08-02-2023,1:00 PM,61,160,,159
08-02-2023,2:00 PM,59,161,,159
08-02-2023,3:00 PM,57,161,,160
08-02-2023,4:00 PM,57,162,,161
08-02-2023,5:00 PM,56,163,,161
08-02-2023,6:00 PM,49,163,,162
08-02-2023,7:00 PM,65,164,,162
08-02-2023,8:00 PM,101,164,,163
08-02-2023,9:00 PM,130,165,,164
08-02-2023,10:00 PM,104,166,,165
08-02-2023,11:00 PM,114,167,,166
08/02/2023 24:00 AM,,118,168,,166
09-02-2023,1:00 AM,99,168,,166
09-02-2023,2:00 AM,90,168,,166
09-02-2023,3:00 AM,85,168,,166
09-02-2023,4:00 AM,85,168,,165
09-02-2023,5:00 AM,99,167,,164
09-02-2023,6:00 AM,84,166,,164
09-02-2023,7:00 AM,125,166,,164
09-02-2023,8:00 AM,146,166,,164
09-02-2023,9:00 AM,99,166,,165
09-02-2023,10:00 AM,75,167,,164
09-02-2023,11:00 AM,78,166,,163
09-02-2023,12:00 PM,64,165,,163
09-02-2023,1:00 PM,68,165,,163
09-02-2023,2:00 PM,54,165,,163
09-02-2023,3:00 PM,38,165,,163
09-02-2023,4:00 PM,44,165,,162
09-02-2023,5:00 PM,39,164,,162
09-02-2023,6:00 PM,52,164,,162
09-02-2023,7:00 PM,70,164,,162
09-02-2023,8:00 PM,102,164,,162
09-02-2023,9:00 PM,160,164,,162
09-02-2023,10:00 PM,196,164,,163
09-02-2023,11:00 PM,252,165,,165
09/02/2023 24:00 AM,,268,167,,168
10-02-2023,1:00 AM,273,170,,172
10-02-2023,2:00 AM,262,174,,176
10-02-2023,3:00 AM,237,178,,180
10-02-2023,4:00 AM,227,182,,184
10-02-2023,5:00 AM,261,186,,187
10-02-2023,6:00 AM,283,189,,191
10-02-2023,7:00 AM,258,193,,196
10-02-2023,8:00 AM,354,198,,199
10-02-2023,9:00 AM,327,201,,208
10-02-2023,10:00 AM,218,210,,218
10-02-2023,11:00 AM,97,220,,224
10-02-2023,12:00 PM,99,226,,225
10-02-2023,1:00 PM,87,227,,226
10-02-2023,2:00 PM,73,228,,227
10-02-2023,3:00 PM,66,229,,228
10-02-2023,4:00 PM,98,230,,229
10-02-2023,5:00 PM,130,231,,231
10-02-2023,6:00 PM,179,233,,235
10-02-2023,7:00 PM,178,237,,240
10-02-2023,8:00 PM,179,242,,244
10-02-2023,9:00 PM,234,246,,248
10-02-2023,10:00 PM,410,250,,251
10-02-2023,11:00 PM,285,253,,259
10/02/2023 24:00 AM,,252,261,,261
11-02-2023,1:00 AM,263,263,,260
11-02-2023,2:00 AM,264,262,,260
11-02-2023,3:00 AM,242,262,,260
11-02-2023,4:00 AM,229,262,,260
